Unnamed: 0,ID,State,Date,text,sentiments_x,Phase,simpleSenti,Topic,Pandemic_Phase
183,1.3896643976106516e+18,Ohio,2021-05-04,"getting my 63rd test for covid-19

#covid19 #covid19testing #chaplaincy  #whatchaplainsdo #thisistheway (@ cedar village in mason, oh) https://t.co/m2tpwnpxgl",0.0,P4,Neutral,Testing,Vaccine_Rollout
184,1.4016628264736072e+18,Pennsylvania,2021-06-06,golfer jon rahm forced to withdraw from memorial tournament after positive covid-19 test - cnn https://t.co/dxl4ihn36a https://t.co/u0pjm4pxux,-0.0363636363636363,P4,Neutral,Testing,Vaccine_Rollout
185,1.402430606735184e+18,Pennsylvania,2021-06-09,"this week in #delco
#covid19 testing sites &amp; pop-ups!
#letsgo we need ðÿ’¯% vaccinations!
#itsnotover 
#delcopa
#delawarecounty @ delaware county, pennsylvania https://t.co/i4s9xth7gj",0.0,P4,Neutral,Testing,Vaccine_Rollout
186,1.4026608456629125e+18,Pennsylvania,2021-06-09,grab the latest issue of philadelphia style magazine where youâ€™ll find brian stevensonâ€”the founder of stevenson advocacy. read more about how his partnerships and leadership efforts throughout the pandemic! https://t.co/focaoicv8l,0.5625,P4,Positive,Testing,Vaccine_Rollout
1,1.244469895686959e+18,Ohio,2020-03-30,"i was out on a late night quarantine walk and had to run back to get my camera for this shot. â›ˆâ˜”ï¸â›ˆ
â·
â·
â·
â·
â·
#moodygrams #instagood #moody_tones #photooftheday #love #photography #instagram #beautiful #agameoftonesâ€¦ https://t.co/vh66kb54pb",0.0,P1,Neutral,Vaccines,Lockdown
2,1.2444499539483402e+18,Indiana,2020-03-30,"we sincerely appreciate all doctors, nurses and health heroes for all hard work and long hours to help the patients. thank you from us to all of you. may the medicines and vaccine be available soon. 

to all, pleaseâ€¦ https://t.co/fhpewshpd6",0.0,P1,Neutral,Vaccines,Lockdown
3,1.2493984258855567e+18,Ohio,2020-04-12,need i say more than whatâ€™s posted on the photo?ðÿ¤¨ .. all facts. #theartofthinkingoutloud #billgates #vaccines #virus #pandemic #socialdistancing #devil #evil #corona #life #usa @ cincinnati https://t.co/0aswzrqnl2,-0.25,P1,Negative,Vaccines,Lockdown
4,1.2517166852933263e+18,Pennsylvania,2020-04-19,"jello shots for the #quaranteam! ðÿ˜œ
.
.
.
#lifeisatour #quarantine #saturdayvibes #corona #passingthetime #jello #raspberry @ hemlock farms, pennsylvania https://t.co/emiqor89oz",0.0,P1,Neutral,Vaccines,Lockdown
5,1.2532771167511795e+18,Pennsylvania,2020-04-23,"""you never open your mouth until you know what the shot is."" -ricky roma-

#thoughtfulthursday
#quote
ðÿž¬ #glengarryglenross
#movies
#classics
â˜• #coffee &amp; morningjoe
#trumptrainwreck
#covid19
ðÿ—³â€¦ https://t.co/bzyvrml7yd",0.0,P1,Neutral,Vaccines,Lockdown
6,1.2458287864419697e+18,Michigan,2020-04-02,"itâ€™s been a minute since me and my bro kaztrosmtl linked up but weâ€™re back again with a banger ðÿ”¥ðÿ’ªðÿ¾  hit the link in my bio ðÿ–¤
.
p.s. *this was shot prior to when the corona virus got serious and started putting statesâ€¦ https://t.co/inls7fxrom",-0.111111111111111,P1,Negative,Vaccines,Lockdown
7,1.2464600083189228e+18,Pennsylvania,2020-04-04,"last location shooting i did.. before this hole corona thing happened.. shots of wilkes-barre on a rainy night ðÿœƒ @ wilkes-barre, pennsylvania https://t.co/upuveybnnm",0.0,P1,Neutral,Vaccines,Lockdown
8,1.2594773181558456e+18,Pennsylvania,2020-05-10,"june 4th? ok covid. not stopping this 1âƒ£ put your hands ðÿ‘†! alylitvak
----------
#steadfastphotography #canonsalwaysfiring#5d #rainshot #300mmf4 #nofilter #naturalight #noeditshots #sorryfortheinstacrop ðÿ¤¦â€â™‚ï¸#nikeâ€¦ https://t.co/mu9d6qqcy6",0.625,P2,Positive,Vaccines,Post_Lockdown
9,1.259907278267986e+18,Indiana,2020-05-11,"i love a good wide angle shot, donâ€™t you agree?
â€¢
iâ€™m finally able to get my roots done today. itâ€™s been way too long. but safety first!
â€¢
how does everyone feel about the #covid19 restrictions starting to be liftedâ€¦ https://t.co/33eqyaip9s",0.266071428571429,P2,Positive,Vaccines,Post_Lockdown
10,1.2613703614315067e+18,Pennsylvania,2020-05-15,here are a few of the raw shots from wednesday night. if you know a senior who had their last year impacted by #coronavirus i would love to share their story. have them reach out to me for details and pricing. @â€¦ https://t.co/quxxzcx6pi,0.0173076923076923,P2,Neutral,Vaccines,Post_Lockdown
11,1.2631840164690985e+18,Indiana,2020-05-20,"american kidney fund

@kidneyfund

clinical research is critical in the discovery of revolutionary vaccines and eradicating future diseases. there are currently 800+ clinical trials studying potential #covid19â€¦ https://t.co/ekal6mvgge",0.0,P2,Neutral,Vaccines,Post_Lockdown
12,1.2639090009967657e+18,Pennsylvania,2020-05-22,u.s. commits $1.2 billion to astrazeneca production of oxford coronavirus vaccine - cbs news https://t.co/1lfg8pbjq5 https://t.co/qcfh7kfm6h,0.0,P2,Neutral,Vaccines,Post_Lockdown
13,1.2579022497345413e+18,Pennsylvania,2020-05-06,"some more shots from gothenburg, sweden ðÿ‡¸ðÿ‡ª #throwback #travel #wanderlust #europe #europetravel #gothenburg #sweden #lockdown #covid19 @ gothenburg, sweden https://t.co/9plxzug8ny",0.5,P2,Positive,Vaccines,Post_Lockdown
14,1.270710805248512e+18,West Virginia,2020-06-10,"snapshot of covid-19 behind bars in wv state jails and prisons.

source: bob aaron/wchs-tv @ freeman law offices https://t.co/bhq0mihng5",-0.4,P2,Negative,Vaccines,Post_Lockdown
15,1.2723094356843438e+18,Pennsylvania,2020-06-14,if you ever fooled around on the old mill you are immune to #covid19 #coronavirus .   re-opening in 3 weeks might need a vaccine.  #kennywood #kennywoodpark #pittsburgh #pa @ kennywood park https://t.co/vw20ijh7mj,0.1,P2,Positive,Vaccines,Post_Lockdown
16,1.274427418946789e+18,Michigan,2020-06-20,"big gretch!

#gretchenwhitmer #governorwhitmer #covid #covid19 #halfwhitmer #virus #corona #plague #totalitarianism #v #popculture #politics #iphone11promax #shotoniphone #macombcounty #macombcountymi #vtvseriesâ€¦ https://t.co/xons6tbrhw",0.0,P2,Neutral,Vaccines,Post_Lockdown
17,1.2822917553297613e+18,West Virginia,2020-07-12,a bright and sunny day to be on the riverside. #nature #river #kanawhariver #charleston #westvirginia #countryroads #summervibes #summer #sunny #travel #travelgram #quarantine #shotoniphone #iphonography #instadailyâ€¦ https://t.co/elytmtsg2w,0.7,P2,Positive,Vaccines,Post_Lockdown
18,1.283884616810672e+18,Pennsylvania,2020-07-16,"rex has been hard at work trying to come up with the covid-19 vaccine! #catsofinstagram #cats #rex #mybuddy #life #thursday #besafe #chilling #awesome @ chester county, pennsylvania https://t.co/bodc6y8bgh",0.0451388888888888,P2,Neutral,Vaccines,Post_Lockdown
19,1.2863182873037496e+18,Pennsylvania,2020-07-23,president trump touts pfizer and biontech coronavirus vaccine: 'we think we have a winner' - cnbc https://t.co/xrw0yeqmme https://t.co/fah9pcpevq,0.0,P2,Neutral,Vaccines,Post_Lockdown
20,1.286441097745453e+18,Pennsylvania,2020-07-23,"multiple vaccine doses could be necessary to protect from coronavirus, bill gates says - cbs news https://t.co/asmv3w8npi https://t.co/vxhgizmq6e",0.0,P2,Neutral,Vaccines,Post_Lockdown
21,1.28664363321156e+18,Pennsylvania,2020-07-24,"researchers are in the process of developing more than 150 potential vaccines to protect against coronavirus. ðÿ˜ðÿ˜ðÿ˜ @ white haven, pennsylvania https://t.co/yfgdqyedv4",0.166666666666667,P2,Positive,Vaccines,Post_Lockdown
22,1.2889977739713536e+18,Indiana,2020-07-31,"the color of covid: will vaccine trials reflect americaâ€™s diversity? https://t.co/kr0u6xal0f via khnews @ hammond, indiana https://t.co/m1ezkl2dip",0.0,P2,Neutral,Vaccines,Post_Lockdown
23,1.279907434400592e+18,Pennsylvania,2020-07-05,"this social distancing compliant podium shot brought to you by @ascendsportwear trainerroad and picklejuicecyclingteam
so, we raced with masks on today. it was harder than without, especially on a humid 89â° day. butâ€¦ https://t.co/xkvugr2qv0",-0.0222222222222222,P2,Neutral,Vaccines,Post_Lockdown
24,1.2929398645692416e+18,Indiana,2020-08-10,"safe staycations pt. i
#westbadenspringshotel #travel #vacation #covid19 #workharderbebetter @ west baden springs, indiana https://t.co/kqdyj54l87",0.5,P2,Positive,Vaccines,Post_Lockdown
25,1.2940498625231995e+18,Indiana,2020-08-13,"meet our biostatistics, epidemiology, &amp; public health professor, dr. guang xu. 

dr. xu joined our faculty two years ago. his research interests include epidemiology, infectious diseases, vector borne diseases, vaccine development and diseases control. https://t.co/yhrenzrux6",0.0,P2,Neutral,Vaccines,Post_Lockdown
26,1.2976266756481884e+18,Pennsylvania,2020-08-23,coronavirus updates: trump accuses 'deep state' in fda of slowing vaccine testing; park access linked to higher deaths for non-whites - usa today https://t.co/mz11g90ust,0.125,P2,Positive,Vaccines,Post_Lockdown
27,1.2982795235035464e+18,Pennsylvania,2020-08-25,"daily dose of a.j. &amp; dominic

running errands and of course dominic needed to use the potty so we got to visit aunt betty and bobby for a social distancing visit. and the boys got popsicles at 10:30am ðÿ™„. thanks auntâ€¦ https://t.co/zjkrfashwo",0.0777777777777777,P2,Neutral,Vaccines,Post_Lockdown
28,1.2985215980901947e+18,Michigan,2020-08-26,"apocalypse starts now...choose 2!
blackramboammo disneyzombies
woodyharrelson eisenberg_uk #motivationalquotes #walking #dead 
#walkingdead #nightofthelivingdead 
#vaccine #zombie #worldwar2 #war #worldwarz #theendâ€¦ https://t.co/gq4piunwkg",-0.2,P2,Negative,Vaccines,Post_Lockdown
29,1.299140814707122e+18,Michigan,2020-08-28,"another trick shot video dropped!! this time, itâ€™s pretty sickðÿ˜ðÿ”¥ðÿˆâš¾ï¸âš½ï¸ðÿ€ðÿ“
link in bio!ðÿ˜

#sports #trickshot #covid #quarantine #sick #allsports @ reed city, michigan https://t.co/agrx1s6jzl",-0.452380952380952,P2,Negative,Vaccines,Post_Lockdown
30,1.292079795841319e+18,Pennsylvania,2020-08-08,"iâ€™m letting it grow till there is a vaccine for covid. #covidhairstyle #juliakindoflikesit @ pittsburgh, pennsylvania https://t.co/on6xorhuel",0.0,P2,Neutral,Vaccines,Post_Lockdown
31,1.3084608686366392e+18,Pennsylvania,2020-09-22,"here are some snapshots of life as a servant year at st. james from the beginning of the quarantine through the present of our work at the welcome table, a community of sharing so all may have what they need. https://t.co/natpcxryyn",0.4,P3,Positive,Vaccines,Holidays
32,1.3092049412868424e+18,Michigan,2020-09-24,"who is 9 lb 13 oz &amp; got her first round of vaccines today? this girl!!!

#vaccineswork @ brighton, michigan https://t.co/4sboiucbsb",-0.0703125,P3,Neutral,Vaccines,Holidays
33,1.3095417780354826e+18,Pennsylvania,2020-09-25,i've shot this #covid19 presser over and over and i just wanted to show you the hard working #asl folks who make important information intelligible for the hearing impaired. @ patriots theater at the war memorial https://t.co/usmjiqsfae,0.0541666666666666,P3,Neutral,Vaccines,Holidays
34,1.3098583661063575e+18,Pennsylvania,2020-09-26,do it! #flushot #vaccine #stayhealthy #takecareofyourself #selfcare #science #publichealth @ greenhouse internist https://t.co/hzgbukqd6b,0.0,P3,Neutral,Vaccines,Holidays
35,1.3113821855097487e+18,Pennsylvania,2020-09-30,safety and immunogenicity of sars-cov-2 mrna-1273 vaccine in older adults - https://t.co/rvg4xiqwhu https://t.co/lhnwfr6gj7,0.166666666666667,P3,Positive,Vaccines,Holidays
36,1.3023759361601577e+18,Ohio,2020-09-05,working on a covid vaccine one mustache ride at a time #patiolife #patioweather #lastdaysofsummer @ local cantina hilliard https://t.co/y4jnq8amy8,0.0,P3,Neutral,Vaccines,Holidays
37,1.3031104248297226e+18,Pennsylvania,2020-09-07,"the cdc sent a letter to governors asking them to speed approval of vaccine distribution centers by nov. 1, just before election day  https://t.co/fg8zsaps38 #vaccines #covid19  #healthcare #strategy #pharma @â€¦ https://t.co/sqyw0herm1",0.0,P3,Neutral,Vaccines,Holidays
38,1.3166022449351516e+18,Pennsylvania,2020-10-15,"blue fawn merle male french bulldogs available. born 7/11/20 microchip, rabies vaccine and up to date on all shots. @ bushkill, pennsylvania https://t.co/wv5x6ic7lo",0.1,P3,Positive,Vaccines,Holidays
39,1.3166024462449623e+18,Pennsylvania,2020-10-15,"blue fawn merle male french bulldogs available. born 7/11/20 microchip, rabies vaccine and up to date on all shots. @ bushkill, pennsylvania https://t.co/u6rlosztmw",0.1,P3,Positive,Vaccines,Holidays
40,1.3180209074036777e+18,Indiana,2020-10-19,i believe #science is real. i got my #flushot at @walgreens! ðÿ’‰ ðÿ©¹#vaccine #vaccinate ðÿ¦  ðÿ”¬ ðÿ§« #walgreens @ walgreens https://t.co/wftkxzppuh,0.25,P3,Positive,Vaccines,Holidays
41,1.3190645269108815e+18,Kentucky,2020-10-21,"today i did my civic duty and voted.  next, i got my flu shot. i finished the day with a walk. i love fall in kentucky!!! #vote #fall #kentucky #wearamask @ breckinridge county, kentucky https://t.co/cingpgu6k4",0.48828125,P3,Positive,Vaccines,Holidays
42,1.3197331074366833e+18,Michigan,2020-10-23,"it's flu shot day at psi labs!
-
thanks for helping to keep us safe, @uofmichigan!
-
ðÿ¤§ðÿ˜·ðÿ’‰
-
#psilabs #universityofmichigan #covid19 #fluseason #safeaccess #cannabiscommunity @ psi labs https://t.co/szo5geszsg",0.4125,P3,Positive,Vaccines,Holidays
43,1.3225553868392735e+18,Pennsylvania,2020-10-31,"whether youâ€™re for or against #vaccines, talk to your children! #themuslimnurses #healthchoices #informedconsent #schoolagedchildren @ philadelphia, pennsylvania https://t.co/f2agcsz1as",0.0,P3,Neutral,Vaccines,Holidays
44,1.3135717402623836e+18,Pennsylvania,2020-10-06,live updates: white house blocks fdaâ€™s ramped up coronavirus vaccine guidelines - the washington post https://t.co/olldlpyyct https://t.co/lw6dndkewp,0.0681818181818181,P3,Neutral,Vaccines,Holidays
45,1.3270261457499177e+18,Pennsylvania,2020-11-12,"measles deaths soared worldwide last year, as vaccine rates stalled - the new york times https://t.co/84bp5ybjcq https://t.co/reebv22wwr",0.0681818181818181,P3,Neutral,Vaccines,Holidays
46,1.3288070089260155e+18,Pennsylvania,2020-11-17,trumpâ€™s covid vaccine czar says he hopes work is not disrupted by biden transition: 'our focus is to save american lives' - cnbc https://t.co/tmlwzmjwl7 https://t.co/ps1hy9p8lj,0.0,P3,Neutral,Vaccines,Holidays
47,1.3288204601680975e+18,Ohio,2020-11-17,"the beacon jams | week 6
â°â€¢
â€¢â°
â°â€¢
#joshuarlawfoto #highabove #thankyou #phish #treyanastasio #love #riseup #cometogether #thebeaconjams #screenshot #beaconoflight #joey #catsofinstagram #corona #covid https://t.co/5nycd4saaz",0.5,P3,Positive,Vaccines,Holidays
48,1.328916866576814e+18,Michigan,2020-11-18,"wednesday on the urban conservative hour, what will it take to convince you to take one of the covid 19 vaccines? tune in at 6am. 3137787600 or https://t.co/d3pjropp15
#theurbanconservative #canyoufeelit #therealklj https://t.co/v7jfygfubf",0.0,P3,Neutral,Vaccines,Holidays
49,1.3290607131140503e+18,Pennsylvania,2020-11-18,"this, but america.
#covid19 #vaccine https://t.co/kik8s8m6qq",0.0,P3,Neutral,Vaccines,Holidays
50,1.3230036454498263e+18,Pennsylvania,2020-11-01,"blue fawn tri merle male now 16 weeks old weighs 8 lbs. up to date with all shots including rabies vaccine and is microchiped. #frenchbulldog #merlefrenchie #cutenessoverload @ bushkill, pennsylvania https://t.co/dt9hxqcol7",0.0333333333333333,P3,Neutral,Vaccines,Holidays
51,1.331469983084327e+18,Pennsylvania,2020-11-25,"so by the fall of 2021 iâ€™m thinking on doing something big (big for me)...
vaccine should be in effect by then...i want folk present, dressed (black tie?) and partying...
would you come?
(just musing...holla back) https://t.co/bwz6edrikn",-0.0333333333333333,P3,Neutral,Vaccines,Holidays
52,1.332068620940165e+18,Pennsylvania,2020-11-26,astrazeneca hopes the world can focus on its positive vaccine news. but experts fear a lack of transparency has clouded that - cnn https://t.co/ky4endz8n4 https://t.co/zli2gc7byg,0.227272727272727,P3,Positive,Vaccines,Holidays
53,1.3323488047005327e+18,Michigan,2020-11-27,"not funny...but hilarious!! ðÿ˜‚

#umbrellacorp #residentevil #vaccine @ novi, michigan https://t.co/22amk9afis",0.78125,P3,Positive,Vaccines,Holidays
54,1.332382400182182e+18,Pennsylvania,2020-11-27,#dearsanta... it's been a year. can you please bring me a #covid_19 #vaccine with enough to share with the world? ho ho ho... what would your letter to #santa say?? #holidays #hotelhershey #thehotelhershey https://t.co/u7jkuzithm,0.0,P3,Neutral,Vaccines,Holidays
55,1.3233109066300252e+18,Pennsylvania,2020-11-02,"pittsburgh friends! i am hosting mini sessions again this month! 20 minutes. 25 images. all outdoors because covid. if you need headshots, tinder profile dating photos, pet photos, family photos then i am your girl! https://t.co/skitalnwbj",0.0,P3,Neutral,Vaccines,Holidays
56,1.3258549699002655e+18,Pennsylvania,2020-11-09,"vaccine proven 90% effective in phase 3. talking about it at 3pm. https://t.co/7i0zmdi5vr #covid #vaccine #pfizer #biontech #youtube @ philadelphia, pennsylvania https://t.co/githnzvi8t",0.6,P3,Positive,Vaccines,Holidays
57,1.3377303383789322e+18,Ohio,2020-12-12,congrats to the first person kn the usa to take the  corona vaccine! ðÿ‘ðÿ¼ðÿ‘ðÿ¼ðÿ‘ðÿ¼ @ purgatory https://t.co/fliwdosvky,0.3125,P3,Positive,Vaccines,Holidays
58,1.337866481414058e+18,Pennsylvania,2020-12-12,"i need to be a billboard for the best night of the week, once a vaccine is released. #saturday @ pittsburgh, pennsylvania https://t.co/nwabfiwkgk",1.0,P3,Positive,Vaccines,Holidays
59,1.338847521049817e+18,Pennsylvania,2020-12-15,lining up to be first in for a for #covid #vaccine like we used to line up to be first in for a concert. https://t.co/szt5lytytv,0.25,P3,Positive,Vaccines,Holidays
60,1.3392480296023736e+18,West Virginia,2020-12-16,"got vaccine #1 todayâ€™s  didnâ€™t get a picture at the time, but here i am 1.5 hours later with no issues!!   #thisisourshot #covidvaccine #itsourshot @ elkins, west virginia https://t.co/bfkojneknq",0.0,P3,Neutral,Vaccines,Holidays
61,1.3392505082263224e+18,Ohio,2020-12-16,"the man that created the vaccine havenâ€™t even gotta it, and they think iâ€™m taking that shit hell naw to the naw naw @ my bed https://t.co/pcwmoaiadr",-0.2,P3,Negative,Vaccines,Holidays
62,1.339961685801517e+18,Pennsylvania,2020-12-18,leave it to penn to have covid-19 vaccine branding ðÿ’¯ #dontjudgemypostcallface @ hospital of the university of pennsylvania https://t.co/kzfwv9etot,0.0,P3,Neutral,Vaccines,Holidays
63,1.3399633295282995e+18,Indiana,2020-12-18,"seems to us like a good time for homemade chicken noodle soup, complete with handmade egg noodles. if you canâ€™t get the vaccine yet, this may tide you over. drop in for lunch today or tomorrow. @ smittybread https://t.co/sd3qxnhjbp",0.0666666666666666,P3,Neutral,Vaccines,Holidays
64,1.340060614324965e+18,Indiana,2020-12-18,"greek university speaker dr. louis profeta getting the covid-19 vaccine today. 

thank you pfizer! @ st vincent's hospital 86th street https://t.co/at5qzkxtix",0.0,P3,Neutral,Vaccines,Holidays
65,1.3400690628949071e+18,Kentucky,2020-12-18,"advisees got both a covid vaccine, and a gift from me this week... ðÿž… 

#icanbenice @ lexington, kentucky https://t.co/sefido55go",0.0,P3,Neutral,Vaccines,Holidays
66,1.3404343722440745e+18,Pennsylvania,2020-12-19,coronavirus update: latest vaccine and world news - cnn https://t.co/e6mozyne9x https://t.co/0lgrirfczy,0.5,P3,Positive,Vaccines,Holidays
67,1.3409909479418225e+18,Pennsylvania,2020-12-21,history in the making. #covidvaccine2020âœ”ï¸ #wearamask #washyourhands #savinglives @ upmc pinnacle https://t.co/ekqthpn5yf,0.0,P3,Neutral,Vaccines,Holidays
68,1.341006237270487e+18,Ohio,2020-12-21,fighting against covid-19. #covidvaccine @ cleveland va medical center https://t.co/voxqufkyl2,-0.05,P3,Neutral,Vaccines,Holidays
69,1.3411021464319547e+18,Kentucky,2020-12-21,"new year, same grouch, new vaccines!ðÿ’‰ ... #covidvacccine @ lexington, kentucky https://t.co/q6mgxnf0rz",0.102272727272727,P3,Positive,Vaccines,Holidays
70,1.3414591421129073e+18,Ohio,2020-12-22,covid vaccine first dose â˜‘ï¸ @ st. elizabeth main campus https://t.co/lyramcpsbu,0.208333333333333,P3,Positive,Vaccines,Holidays
71,1.3417583592429896e+18,Ohio,2020-12-23,christmas came early for healthcare workers across the country! the sore shoulder is well worth it. ðÿ’‰ ðÿž…ðÿ»ðÿ¤©ðÿž„#rollupyoursleeves #moderna #beatcovid  #scienceforthewin #2021goals @ the christ hospital health network https://t.co/tdpg2nhefr,0.2125,P3,Positive,Vaccines,Holidays
72,1.3417942872064737e+18,Michigan,2020-12-23,#vaccine #education @ the wakey bakey pastry shoppe https://t.co/xu0kc8ogbp,0.0,P3,Neutral,Vaccines,Holidays
73,1.3418529681868595e+18,Pennsylvania,2020-12-23,us to study allergic reactions from pfizerâ€™s covid-19 vaccine - fox news https://t.co/2gcdtxvj8e https://t.co/ihzpiyw2mg,0.0,P3,Neutral,Vaccines,Holidays
74,1.3426391962094633e+18,Pennsylvania,2020-12-26,"the credentials were hung on the tree with care, in hopes that a covid vaccine soon will be here... merry christmas to all, and to 2020, goodbye! #credentialchristmastree #setlife #tvproduction #merrychristmas https://t.co/wvreenxmls",0.0,P3,Neutral,Vaccines,Holidays
75,1.3428244867317143e+18,Pennsylvania,2020-12-26,"fuck you, shut the fuck up. those are isolated incidents being reported a news for clicks. shut the fuck up and stop fear mongering. #covid19 #vaccine https://t.co/ce3xtmotcn",-0.4,P3,Negative,Vaccines,Holidays
76,1.3432757529097994e+18,Ohio,2020-12-27,i got mine! covid19...this is the beginning of the end!! #moderna #covid19vacccine #beginningoftheend #noconspiracy #trustyourdoctors #doyourpart #takelifeback @ st. vincent mercy medical center https://t.co/xta9kr1c3o,-0.05,P3,Neutral,Vaccines,Holidays
77,1.3433334741454643e+18,Pennsylvania,2020-12-27,the latest on the coronavirus pandemic and vaccines: live updates - cnn https://t.co/zdkcb0gahe https://t.co/jpgmdhs2ds,0.318181818181818,P3,Positive,Vaccines,Holidays
78,1.343544353902514e+18,Pennsylvania,2020-12-28,first covid shot down! #fucovid19 @ chester county hospital https://t.co/y76csgmsy4,0.0277777777777777,P3,Neutral,Vaccines,Holidays
79,1.3436896254628618e+18,Michigan,2020-12-28,"yule blog day 28: my covid vaccine experience!  https://t.co/w1p3szevbf link in bioðÿœˆðÿ˜·ðÿ’‰ #covidvacccine #mentalhealthblogger #scienceissexy @ traverse city, michigan https://t.co/ohhku3yxto",0.0,P3,Neutral,Vaccines,Holidays
80,1.344256464152535e+18,Michigan,2020-12-30,f**k covid ðÿ˜· #science #moderna @ ascension https://t.co/szhlg9pxab,0.0,P3,Neutral,Vaccines,Holidays
81,1.3446150302607237e+18,Michigan,2020-12-31,ending 2020 the right way #vaccine #byecovid @ beaumont service center https://t.co/urbnbu3mww,0.0928571428571428,P3,Neutral,Vaccines,Holidays
82,1.3447426311258317e+18,Ohio,2020-12-31,"#vaccinated  so grateful to my employer #equitashealth for taking care of us, so that we can continue to care of our patients!  also thrilled to receive the vaccine from my colleague and friend! @ equitas health https://t.co/7otu8v6pdc",0.75,P3,Positive,Vaccines,Holidays
83,1.3345859161496084e+18,Kentucky,2020-12-03,@rkahne â€œwhatâ€™s the status of the vaccine? #rkahneruleâ€,0.0,P3,Neutral,Vaccines,Holidays
84,1.336057943981224e+18,Ohio,2020-12-07,"@jimcramer good analysis....on a separate note, everyone be needs to stop calling the covid shot a vaccine....it's not a vaccine....it's a once a year covid cocktail that will need to be taken! #notavaccine",0.875,P3,Positive,Vaccines,Holidays
85,1.3362605026205204e+18,Kentucky,2020-12-08,free insurance quote feds passed up chance to lock in more pfizer vaccine doses https://t.co/7ziyteway7 call 270-360-9600 https://t.co/q8cxdfiusm,0.45,P3,Positive,Vaccines,Holidays
86,1.3487858997237637e+18,Pennsylvania,2021-01-12,abbey giving my my covid vaccine. @ hoyer's pool &amp; deck https://t.co/k50zbbm5gl,0.0,P4,Neutral,Vaccines,Vaccine_Rollout
87,1.349139990102618e+18,Indiana,2021-01-12,"2nd covid vaccination! thank you to hrh!

#covid19usa #stopcovid @ hendricks county 4-h fair https://t.co/ut1e81k1kb",0.35,P4,Positive,Vaccines,Vaccine_Rollout
88,1.349162081984131e+18,Michigan,2021-01-13,when she gets the covid vaccine and i don't. and i'm pretty sure she will turn into a flesh eating zombie over night !â˜ ï¸ @ snirt racing compound https://t.co/fqznj9ngmv,0.4375,P4,Positive,Vaccines,Vaccine_Rollout
89,1.351294239892775e+18,Michigan,2021-01-18,before the vaccine. #stopcovid @ st joseph mercy hospital of ann arbor https://t.co/m0fyobyoai,0.0,P4,Neutral,Vaccines,Vaccine_Rollout
90,1.3515832873496904e+18,Pennsylvania,2021-01-19,"do your thing
vince doing his thing. our client doing hers. moko is bright, airy, and, most of all - relaxed. we follow all covid 19 guidelines, and our staff is due to get our vaccinations, soon! https://t.co/phrpokxx08",0.347916666666667,P4,Positive,Vaccines,Vaccine_Rollout
91,1.351624252085166e+18,Ohio,2021-01-19,"public health - dayton &amp; montgomery county commissioner jeff cooper recently spoke with dayton ombudsman diane welborn, providing  detailed answers to common questions about covid-19 vaccine rollout in montgomery county. you can watch the interview at https://t.co/5zryffih1n.",0.025,P4,Neutral,Vaccines,Vaccine_Rollout
92,1.3516389756062556e+18,Pennsylvania,2021-01-19,dbhids chief medical officer dr. sosunmolu shoyinka shares his experience receiving the covid-19 vaccine. @ department of behavioral health and intellectual disability services https://t.co/chineqc6p3,0.15,P4,Positive,Vaccines,Vaccine_Rollout
93,1.3518671312736133e+18,Indiana,2021-01-20,@tonytellez i dont follow you and most of what you just said is complete garbage. oh look you forgot about the life saving vaccine.  you should never have benefited from the tax cuts.  plus you live in carmel so didnt need them.,0.245454545454545,P4,Positive,Vaccines,Vaccine_Rollout
94,1.3520201217458255e+18,Pennsylvania,2021-01-20,"i am so thankful for being able to receive my 2nd covid vaccination today. today was such an uplifting day in so many ways. ðÿ’™ðÿ’‰ðÿ˜·

#longliveheroes #maskup @ geisinger https://t.co/f87txt8cp1",0.25,P4,Positive,Vaccines,Vaccine_Rollout
95,1.352258510835376e+18,Pennsylvania,2021-01-21,"all praises due... got first dose of pfizer vaccine today. whether you decide to get it or not, may we all make the best decisions we can to support health &amp; wellness in our communities. @ philadelphia, pennsylvania https://t.co/gatclfdpj3",0.375,P4,Positive,Vaccines,Vaccine_Rollout
96,1.3524163874032804e+18,Kentucky,2021-01-22,"@theoutergates hurray! my honeys gets his teacher-qualified vaccine on saturday and iâ€™m so happy! 
(i wish my 70 year old momma would get a call, but, i trust she will and she doesnâ€™t have to go anywhere until she does:)",0.533333333333333,P4,Positive,Vaccines,Vaccine_Rollout
97,1.3526341091394028e+18,Pennsylvania,2021-01-22,"for those taking vaccine, form is located in my profile ðÿ’ªðÿ½ðÿ’ªðÿ½ðÿ‘ðÿ½ðÿ‘ðÿ½ ðÿ©ºðÿ’‰ðÿ’‰ðÿ¦ ðÿ¦  @ philadelphia, pennsylvania https://t.co/khuvrw5qia",0.0,P4,Neutral,Vaccines,Vaccine_Rollout
98,1.3527129924718671e+18,Pennsylvania,2021-01-22,"ðÿ’‰ðÿ¦  shot of hope! do not hesitate to get the vaccine when available! @ pittsburgh, pennsylvania https://t.co/1ifuoyuv16",0.5,P4,Positive,Vaccines,Vaccine_Rollout
